OID_UA_10|GEOID_UA_10|NAMELSAD_UA_10|AREALAND_UA_10|AREAWATER_UA_10|MTFCC_UA_10|FUNCSTAT_UA_10|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
270404485564456|72112|Prescott Valley--Prescott, AZ Urbanized Area|131993073|0|G3500|S|2707032391317813|72122|Prescott Valley East, AZ Urban Area|9457680|0|G3500|S|6475467|0
270404485568274|72120|Presidential Lakes Estates, NJ Urban Cluster|3063152|147977|G3500|S||||||||3063152|147977
27040363349546|72127|Presidio, TX Urban Cluster|5568870|0|G3500|S||||||||5568870|0
27040121247642|72154|Presque Isle, ME Urban Cluster|13922076|156831|G3500|S||||||||918860|0
27040121247642|72154|Presque Isle, ME Urban Cluster|13922076|156831|G3500|S|27070121247642|72154|Presque Isle, ME Urban Area|13832878|156831|G3500|S|13003216|156831
27040358148958|72181|Preston, ID Urban Cluster|7753554|2707|G3500|S||||||||7753554|2707
27040388596569|72208|Prestonsburg, KY Urban Cluster|13012499|858235|G3500|S||||||||1376392|58957
27040388596569|72208|Prestonsburg, KY Urban Cluster|13012499|858235|G3500|S|27070388596569|72208|Prestonsburg, KY Urban Area|16715959|1067343|G3500|S|11636107|799278
27040475039088|72235|Price, UT Urban Cluster|24695087|0|G3500|S||||||||2279102|0
27040475039088|72235|Price, UT Urban Cluster|24695087|0|G3500|S|27070475039088|72235|Price, UT Urban Area|26075486|0|G3500|S|22415985|0
270404485564974|72244|Priceville, AL Urban Cluster|9716431|53904|G3500|S||||||||5571352|43048
270404485564974|72244|Priceville, AL Urban Cluster|9716431|53904|G3500|S|2707074743319|22690|Decatur, AL Urban Area|112586219|1051392|G3500|S|4145079|10856
270404485566806|72253|Prince Frederick, MD Urban Cluster|24189213|15004|G3500|S||||||||24189213|15004
27040161957916|72262|Princess Anne, MD Urban Cluster|9192337|31080|G3500|S||||||||2292980|17311
27040161957916|72262|Princess Anne, MD Urban Cluster|9192337|31080|G3500|S|27070161957916|72262|Princess Anne, MD Urban Area|7780748|44434|G3500|S|6899357|13769
27040334271718|72289|Princeton, IL Urban Cluster|14113984|0|G3500|S||||||||1824303|0
27040334271718|72289|Princeton, IL Urban Cluster|14113984|0|G3500|S|27070334271718|72289|Princeton, IL Urban Area|16056337|0|G3500|S|12289681|0
27040131134019|72316|Princeton, IN Urban Cluster|10024889|14066|G3500|S||||||||906092|0
27040131134019|72316|Princeton, IN Urban Cluster|10024889|14066|G3500|S|27070131134019|72316|Princeton, IN Urban Area|11002167|14066|G3500|S|9118797|14066
27040210312045|72343|Princeton, KY Urban Cluster|12591586|28859|G3500|S||||||||105207|0
27040210312045|72343|Princeton, KY Urban Cluster|12591586|28859|G3500|S|27070210312045|72343|Princeton, KY Urban Area|15810502|35314|G3500|S|12486379|28859
27040461128427|72370|Princeton, MN Urban Cluster|8396608|90139|G3500|S||||||||1138009|15565
27040461128427|72370|Princeton, MN Urban Cluster|8396608|90139|G3500|S|27070461128427|72370|Princeton, MN Urban Area|10744248|198994|G3500|S|7258599|74574
270404485565853|72410|Princeville, HI Urban Cluster|6521175|278594|G3500|S||||||||70687|58984
270404485565853|72410|Princeville, HI Urban Cluster|6521175|278594|G3500|S|270704485565853|72410|Princeville, HI Urban Area|7542253|219610|G3500|S|6450488|219610
27040254354446|72424|Prineville, OR Urban Cluster|16416429|0|G3500|S||||||||957347|0
27040254354446|72424|Prineville, OR Urban Cluster|16416429|0|G3500|S|27070254354446|72424|Prineville, OR Urban Area|21207569|0|G3500|S|15459082|0
27040224509183|72505|Providence, RI--MA Urbanized Area|1411529449|85284911|G3500|S||||||||181124003|12691717
27040224509183|72505|Providence, RI--MA Urbanized Area|1411529449|85284911|G3500|S|27070206517502|09271|Boston, MA--NH Urban Area|4288728505|185677268|G3500|S|2922459|252439
27040224509183|72505|Providence, RI--MA Urbanized Area|1411529449|85284911|G3500|S|27070224509183|72505|Providence, RI--MA Urban Area|1409591947|86270593|G3500|S|1208889615|72008379
27040224509183|72505|Providence, RI--MA Urbanized Area|1411529449|85284911|G3500|S|27070260153666|97291|Worcester, MA--CT Urban Area|674150071|30788965|G3500|S|18593372|332376
27040203644652|72532|Provincetown, MA Urban Cluster|5123007|0|G3500|S||||||||37561|0
27040203644652|72532|Provincetown, MA Urban Cluster|5123007|0|G3500|S|27070203644652|72532|Provincetown, MA Urban Area|31973241|324971|G3500|S|5085446|0
27040478496457|72559|Provo--Orem, UT Urbanized Area|437438749|475934|G3500|S||||||||57669540|51604
27040478496457|72559|Provo--Orem, UT Urbanized Area|437438749|475934|G3500|S|2707032391317803|68170|Payson--Santaquin, UT Urban Area|24241007|29173|G3500|S|13521601|0
27040478496457|72559|Provo--Orem, UT Urbanized Area|437438749|475934|G3500|S|27070478496457|72559|Provo--Orem, UT Urban Area|417268530|758864|G3500|S|366247608|424330
27040403891184|72586|Pryor Creek, OK Urban Cluster|14283811|56345|G3500|S||||||||3538131|0
27040403891184|72586|Pryor Creek, OK Urban Cluster|14283811|56345|G3500|S|27070403891184|72586|Pryor Creek, OK Urban Area|18682896|67873|G3500|S|10745680|56345
27040709502322|72613|Pueblo, CO Urbanized Area|192358380|2029819|G3500|S||||||||14846130|198057
27040709502322|72613|Pueblo, CO Urbanized Area|192358380|2029819|G3500|S|27070709502322|72613|Pueblo, CO Urban Area|141680092|1902600|G3500|S|131294482|1794986
27040709502322|72613|Pueblo, CO Urbanized Area|192358380|2029819|G3500|S|2707032391317812|72620|Pueblo West, CO Urban Area|57144582|36776|G3500|S|46217768|36776
2704050262692|72640|Pukalani--Makawao--Haiku-Pauwela, HI Urban Cluster|54616780|84644|G3500|S||||||||20726253|32823
2704050262692|72640|Pukalani--Makawao--Haiku-Pauwela, HI Urban Cluster|54616780|84644|G3500|S|2707050262692|72640|Pukalani--Haiku-Pauwela--Makawao, HI Urban Area|41320425|108128|G3500|S|33890527|51821
2704082160934|72667|Pulaski, TN Urban Cluster|13458615|0|G3500|S||||||||908866|0
2704082160934|72667|Pulaski, TN Urban Cluster|13458615|0|G3500|S|2707082160934|72667|Pulaski, TN Urban Area|13076286|0|G3500|S|12549749|0
27040765774929|72694|Pulaski, VA Urban Cluster|31330348|120879|G3500|S||||||||4194974|5409
27040765774929|72694|Pulaski, VA Urban Cluster|31330348|120879|G3500|S|27070765774929|72694|Pulaski, VA Urban Area|39909690|176687|G3500|S|27135374|115470
2704097159058|72721|Pulaski, WI Urban Cluster|3780205|0|G3500|S||||||||3780205|0
27040256962776|72748|Pullman, WA Urban Cluster|17691749|0|G3500|S||||||||113729|0
27040256962776|72748|Pullman, WA Urban Cluster|17691749|0|G3500|S|27070256962776|72748|Pullman, WA Urban Area|21061238|0|G3500|S|17578020|0
27040269641804|72775|Punxsutawney, PA Urban Cluster|10092743|206963|G3500|S||||||||1102158|79729
27040269641804|72775|Punxsutawney, PA Urban Cluster|10092743|206963|G3500|S|27070269641804|72775|Punxsutawney, PA Urban Area|9882435|127234|G3500|S|8990585|127234
27040720820751|72829|Purcell, OK Urban Cluster|10442342|107462|G3500|S||||||||1452350|107016
27040720820751|72829|Purcell, OK Urban Cluster|10442342|107462|G3500|S|27070720820751|72829|Purcell, OK Urban Area|12414312|28171|G3500|S|8989992|446
27040485342461|72856|Purcellville, VA Urban Cluster|16647949|65208|G3500|S||||||||5692561|46953
27040485342461|72856|Purcellville, VA Urban Cluster|16647949|65208|G3500|S|27070485342461|72856|Purcellville, VA Urban Area|19465922|70834|G3500|S|10955388|18255
27040274802185|72910|Quarryville, PA Urban Cluster|18487614|109380|G3500|S||||||||18487614|109380
270401220421412|72937|Quartzsite, AZ Urban Cluster|7277863|0|G3500|S||||||||499831|0
270401220421412|72937|Quartzsite, AZ Urban Cluster|7277863|0|G3500|S|270701220421412|72937|Quartzsite, AZ Urban Area|8473647|0|G3500|S|6778032|0
2704086882033|73018|Quincy, FL Urban Cluster|20491172|0|G3500|S||||||||7459824|0
2704086882033|73018|Quincy, FL Urban Cluster|20491172|0|G3500|S|2707086882033|73018|Quincy, FL Urban Area|15939641|0|G3500|S|13031348|0
27040378986386|73045|Quincy, IL Urban Cluster|60997497|103887|G3500|S||||||||6801369|21400
27040378986386|73045|Quincy, IL Urban Cluster|60997497|103887|G3500|S|27070378986386|73045|Quincy, IL Urban Area|58852783|133107|G3500|S|54196128|82487
27040249613540|73072|Quincy, WA Urban Cluster|7636815|0|G3500|S||||||||9056|0
27040249613540|73072|Quincy, WA Urban Cluster|7636815|0|G3500|S|27070249613540|73072|Quincy, WA Urban Area|13560316|0|G3500|S|7627759|0
2704048273321|73126|Quitman, GA Urban Cluster|7755894|53213|G3500|S||||||||7755894|53213
270404485565011|73136|Quitman, TX Urban Cluster|8143189|243669|G3500|S||||||||8143189|243669
27040296438332|73153|Racine, WI Urbanized Area|128187755|1219752|G3500|S||||||||2839160|21638
27040296438332|73153|Racine, WI Urbanized Area|128187755|1219752|G3500|S|27070296438331|44506|Kenosha, WI Urban Area|145481262|640672|G3500|S|1157093|0
27040296438332|73153|Racine, WI Urbanized Area|128187755|1219752|G3500|S|27070296438332|73153|Racine, WI Urban Area|135346466|1379581|G3500|S|124191502|1198114
270404485566511|73245|Rainbow Lakes Estates, FL Urban Cluster|16324694|0|G3500|S||||||||4419005|0
270404485566511|73245|Rainbow Lakes Estates, FL Urban Cluster|16324694|0|G3500|S|2707032391317955|73251|Rainbow Springs, FL Urban Area|14797799|69853|G3500|S|11905689|0
2704019000802|73261|Raleigh, NC Urbanized Area|1342239301|12594350|G3500|S||||||||90778592|2295335
2704019000802|73261|Raleigh, NC Urbanized Area|1342239301|12594350|G3500|S|2707032391317936|17426|Clayton, NC Urban Area|93917530|415456|G3500|S|32371213|0
2704019000802|73261|Raleigh, NC Urbanized Area|1342239301|12594350|G3500|S|2707018629931|25228|Durham, NC Urban Area|474887900|3384320|G3500|S|100246|0
2704019000802|73261|Raleigh, NC Urbanized Area|1342239301|12594350|G3500|S|2707019000802|73261|Raleigh, NC Urban Area|1436973664|13870659|G3500|S|1218989250|10299015
27040676369006|73288|Ramona, CA Urban Cluster|48520921|0|G3500|S||||||||22418321|0
27040676369006|73288|Ramona, CA Urban Cluster|48520921|0|G3500|S|27070676369006|73288|Ramona, CA Urban Area|17847252|0|G3500|S|17665338|0
27040676369006|73288|Ramona, CA Urban Cluster|48520921|0|G3500|S|2707032391317821|78699|San Diego Country Estates, CA Urban Area|8522759|0|G3500|S|8437262|0
270404485566828|73300|Ramseur, NC Urban Cluster|7901592|145206|G3500|S||||||||7901592|145206
27040202453586|73315|Rancho Calaveras--Valley Springs, CA Urban Cluster|19922904|8976|G3500|S||||||||2460953|0
27040202453586|73315|Rancho Calaveras--Valley Springs, CA Urban Cluster|19922904|8976|G3500|S|27070202453586|73315|Rancho Calaveras, CA Urban Area|18677334|8976|G3500|S|17461951|8976
27040753188802|73342|Rancho Murieta, CA Urban Cluster|10761350|0|G3500|S||||||||10761350|0
27040144605195|73369|Rantoul, IL Urban Cluster|18328198|181595|G3500|S||||||||1300761|0
27040144605195|73369|Rantoul, IL Urban Cluster|18328198|181595|G3500|S|27070144605195|73369|Rantoul, IL Urban Area|23306939|269802|G3500|S|17027437|181595
27040212061137|73396|Rapid City, SD Urbanized Area|109256787|163711|G3500|S||||||||6026964|26
27040212061137|73396|Rapid City, SD Urbanized Area|109256787|163711|G3500|S|27070212061137|73396|Rapid City, SD Urban Area|130350277|159937|G3500|S|97818830|159937
27040212061137|73396|Rapid City, SD Urbanized Area|109256787|163711|G3500|S|2707032391317849|85615|Summerset, SD Urban Area|8813827|3748|G3500|S|5410993|3748
27040153656076|73423|Rathdrum, ID Urban Cluster|6729259|0|G3500|S||||||||198407|0
27040153656076|73423|Rathdrum, ID Urban Cluster|6729259|0|G3500|S|27070153656076|73423|Rathdrum, ID Urban Area|10481784|0|G3500|S|6530852|0
27040100936856|73450|Raton, NM Urban Cluster|9741946|0|G3500|S||||||||347567|0
27040100936856|73450|Raton, NM Urban Cluster|9741946|0|G3500|S|27070100936856|73450|Raton, NM Urban Area|12159757|0|G3500|S|9394379|0
27040720145171|73477|Ravena, NY Urban Cluster|11105726|33976|G3500|S||||||||978984|0
27040720145171|73477|Ravena, NY Urban Cluster|11105726|33976|G3500|S|27070720145171|73477|Ravena--Bethlehem, NY Urban Area|30498326|33976|G3500|S|10126742|33976
27040829424259|73504|Ravenswood, WV Urban Cluster|5143530|155531|G3500|S||||||||5143530|155531
27040236035312|73531|Rawlins, WY Urban Cluster|11857485|0|G3500|S||||||||568891|0
27040236035312|73531|Rawlins, WY Urban Cluster|11857485|0|G3500|S|27070236035312|73531|Rawlins, WY Urban Area|12424281|0|G3500|S|11288594|0
270404485566395|73554|Raymond, MS Urban Cluster|7365416|226239|G3500|S||||||||7365416|226239
270401474054026|73585|Raymond, WA Urban Cluster|6653409|248431|G3500|S||||||||6653409|248431
27040708052151|73612|Raymondville, TX Urban Cluster|15240309|93781|G3500|S||||||||2012809|0
27040708052151|73612|Raymondville, TX Urban Cluster|15240309|93781|G3500|S|27070708052151|73612|Raymondville, TX Urban Area|14592800|151218|G3500|S|13227500|93781
27040100835213|73639|Rayne, LA Urban Cluster|13157725|0|G3500|S||||||||1936512|0
27040100835213|73639|Rayne, LA Urban Cluster|13157725|0|G3500|S|27070100835213|73639|Rayne, LA Urban Area|12315531|0|G3500|S|11221213|0
2704070836388|73666|Rayville, LA Urban Cluster|6343600|0|G3500|S||||||||6343600|0
27040211205569|73693|Reading, PA Urbanized Area|269093607|3036053|G3500|S||||||||52616147|1397579
27040211205569|73693|Reading, PA Urbanized Area|269093607|3036053|G3500|S|27070211205569|73693|Reading, PA Urban Area|248950275|2113848|G3500|S|216477460|1638474
27040665124535|73720|Red Bluff, CA Urban Cluster|23737736|719544|G3500|S||||||||2512856|466044
27040665124535|73720|Red Bluff, CA Urban Cluster|23737736|719544|G3500|S|27070665124535|73720|Red Bluff, CA Urban Area|25898280|283729|G3500|S|21224880|253500
27040361560183|73747|Red Bud, IL Urban Cluster|5987577|57850|G3500|S||||||||5987577|57850
27040681809982|73774|Redding, CA Urbanized Area|184053285|3593693|G3500|S||||||||29285373|699537
27040681809982|73774|Redding, CA Urbanized Area|184053285|3593693|G3500|S|27070681809982|73774|Redding, CA Urban Area|173683290|3182367|G3500|S|154767912|2894156
27040694260697|73828|Red Hook, NY Urban Cluster|18367229|89694|G3500|S||||||||18367229|89694
27040256628075|73882|Redmond, OR Urban Cluster|35207967|1879|G3500|S||||||||4365007|0
27040256628075|73882|Redmond, OR Urban Cluster|35207967|1879|G3500|S|27070256628075|73882|Redmond, OR Urban Area|37083874|1879|G3500|S|30842960|1879
27040364017196|73909|Red Oak, IA Urban Cluster|6747442|0|G3500|S||||||||27812|0
27040364017196|73909|Red Oak, IA Urban Cluster|6747442|0|G3500|S|27070364017196|73909|Red Oak, IA Urban Area|7450940|0|G3500|S|6719630|0
27040178244938|73936|Red Springs, NC Urban Cluster|7984636|0|G3500|S||||||||7984636|0
27040255542456|73963|Red Wing, MN Urban Cluster|18750804|52663|G3500|S||||||||475836|0
27040255542456|73963|Red Wing, MN Urban Cluster|18750804|52663|G3500|S|27070255542456|73963|Red Wing, MN Urban Area|21274254|128505|G3500|S|18274968|52663
27040688085459|73990|Redwood Falls, MN Urban Cluster|6977339|256054|G3500|S||||||||1003136|245509
27040688085459|73990|Redwood Falls, MN Urban Cluster|6977339|256054|G3500|S|27070688085459|73990|Redwood Falls, MN Urban Area|8520508|13019|G3500|S|5974203|10545
27040149005963|74044|Reedley--Dinuba, CA Urban Cluster|29665670|102282|G3500|S||||||||7464361|73557
27040149005963|74044|Reedley--Dinuba, CA Urban Cluster|29665670|102282|G3500|S|27070149005963|74044|Reedley--Dinuba, CA Urban Area|25055205|29051|G3500|S|22201309|28725
27040456852190|74071|Reedsburg, WI Urban Cluster|12434908|60435|G3500|S||||||||183230|1014
27040456852190|74071|Reedsburg, WI Urban Cluster|12434908|60435|G3500|S|27070456852190|74071|Reedsburg, WI Urban Area|14789410|72466|G3500|S|12251678|59421
27040710974840|74098|Reedsport, OR Urban Cluster|6243100|499543|G3500|S||||||||1877916|499543
27040710974840|74098|Reedsport, OR Urban Cluster|6243100|499543|G3500|S|27070710974840|74098|Reedsport, OR Urban Area|5444761|5291|G3500|S|4365184|0
27040366560209|74125|Refugio, TX Urban Cluster|3765451|0|G3500|S||||||||3765451|0
270404485566360|74142|Reidsville, GA Urban Cluster|8696466|26099|G3500|S||||||||8696466|26099
27040355362947|74152|Reidsville, NC Urban Cluster|29274964|78311|G3500|S||||||||871108|0
27040355362947|74152|Reidsville, NC Urban Cluster|29274964|78311|G3500|S|27070355362947|74152|Reidsville, NC Urban Area|33254305|104345|G3500|S|28403856|78311
27040622061607|74179|Reno, NV--CA Urbanized Area|426132550|1292878|G3500|S||||||||23594717|184738
27040622061607|74179|Reno, NV--CA Urbanized Area|426132550|1292878|G3500|S|2707032391318059|18640|Cold Springs, NV Urban Area|8984732|0|G3500|S|8880200|0
27040622061607|74179|Reno, NV--CA Urbanized Area|426132550|1292878|G3500|S|27070622061607|74179|Reno, NV--CA Urban Area|428465811|2854935|G3500|S|393657633|1108140
27040329505693|74206|Rensselaer, IN Urban Cluster|7429368|12773|G3500|S||||||||766721|0
27040329505693|74206|Rensselaer, IN Urban Cluster|7429368|12773|G3500|S|27070329505693|74206|Rensselaer, IN Urban Area|8373941|12773|G3500|S|6662647|12773
27040351341050|74260|Rexburg, ID Urban Cluster|18210806|69765|G3500|S||||||||2533185|25688
27040351341050|74260|Rexburg, ID Urban Cluster|18210806|69765|G3500|S|27070351341050|74260|Rexburg, ID Urban Area|24295731|194766|G3500|S|15677621|44077
27040271157483|74287|Reynoldsville, PA Urban Cluster|4137219|32002|G3500|S||||||||4137219|32002
27040694260698|74314|Rhinebeck, NY Urban Cluster|5156369|57312|G3500|S||||||||5156369|57312
27040455121562|74341|Rhinelander, WI Urban Cluster|22684441|3489959|G3500|S||||||||2113364|429541
27040455121562|74341|Rhinelander, WI Urban Cluster|22684441|3489959|G3500|S|27070455121562|74341|Rhinelander, WI Urban Area|25790121|3140525|G3500|S|20571077|3060418
27040688942987|74368|Rice Lake, WI Urban Cluster|16540253|3523290|G3500|S||||||||592351|3523290
27040688942987|74368|Rice Lake, WI Urban Cluster|16540253|3523290|G3500|S|27070688942987|74368|Rice Lake, WI Urban Area|21527061|0|G3500|S|15947902|0
27040476909747|74395|Richfield, UT Urban Cluster|6856560|0|G3500|S||||||||1521|0
27040476909747|74395|Richfield, UT Urban Cluster|6856560|0|G3500|S|27070476909747|74395|Richfield, UT Urban Area|12281703|0|G3500|S|6855039|0
27040673085382|74449|Richgrove, CA Urban Cluster|741346|0|G3500|S||||||||741346|0
27040693655167|74557|Richland Center, WI Urban Cluster|7120268|171619|G3500|S||||||||360318|0
27040693655167|74557|Richland Center, WI Urban Cluster|7120268|171619|G3500|S|27070693655167|74557|Richland Center, WI Urban Area|7320556|218772|G3500|S|6759950|171619
27040295606743|74584|Richlands, VA Urban Cluster|21366580|222138|G3500|S||||||||1307863|0
27040295606743|74584|Richlands, VA Urban Cluster|21366580|222138|G3500|S|27070295606743|74584|Richlands, VA Urban Area|21463060|273397|G3500|S|20058717|222138
